,SKU,0
2157,JNE3549-KR-XXXL,24.0
339,J0012-SKD-L,24.0
1998,JNE3474-KR-L.,24.0
4175,SET282-KR-PP-XL,23.5
1624,JNE3065-KR-XXL,23.5
1623,JNE3065-KR-XL,23.25
1802,JNE3399-KR-M,23.25
2492,JNE3642-TP-XL,23.25
1621,JNE3065-KR-M,23.25
1620,JNE3065-KR-L,23.25
1801,JNE3399-KR-L,23.25
1806,JNE3399-KR-XXXL,23.0
3492,PJNE3399-KR-5XL,23.0
3493,PJNE3399-KR-6XL,23.0
1804,JNE3399-KR-XL,23.0
3491,PJNE3399-KR-4XL,23.0
3461,PJ0096-KR-6XL,23.0
1803,JNE3399-KR-S,23.0
1685,JNE3294-KR-XXL,23.0
2988,JNE3764-KR-XXXL,23.0
2987,JNE3764-KR-XXL,23.0
2986,JNE3764-KR-XL,23.0
2984,JNE3764-KR-M,23.0
4335,SET326-KR-PP-L,22.5
4336,SET326-KR-PP-M,22.5
2983,JNE3764-KR-L,22.5
2494,JNE3642-TP-XXL,22.5
1805,JNE3399-KR-XXL,22.0
3316,MEN5018-KR-S,22.0
3463,PJNE1906-KR-5XL,22.0
1299,J0304-TP-XXXL,22.0
665,J0126-SKD-XL,22.0
1297,J0304-TP-XL,22.0
1296,J0304-TP-M,22.0
1968,JNE3457-KR-XXL,22.0
1967,JNE3457-KR-XL,22.0
2083,JNE3522-KR-XXXL,22.0
1295,J0304-TP-L,22.0
3469,PJNE2100-KR-5XL,22.0
1298,J0304-TP-XXL,22.0
2392,JNE3619-KR-XXXL,21.84999999999991
3468,PJNE2100-KR-4XL,21.5
3462,PJNE1906-KR-4XL,21.0
1755,JNE3376-KR-XXXL,21.0
3501,PJNE3421-KR-6XL,21.0
3500,PJNE3421-KR-5XL,21.0
3499,PJNE3421-KR-4XL,21.0
3470,PJNE2100-KR-6XL,20.5
4166,SET280-KR-PP-XXL,20.25
2992,JNE3767-KR-L,20.0
3506,PJNE3439-KR-5XL,20.0
3507,PJNE3439-KR-6XL,20.0
1779,JNE3390-KR-S,20.0
1778,JNE3390-KR-M,20.0
1777,JNE3390-KR-L,20.0
3505,PJNE3439-KR-4XL,20.0
1311,J0308-DR-M,19.75
698,J0132-KR-XXXL,19.75
861,J0172-TP-S,19.5
1335,J0334-TP-XL,19.0
2695,JNE3687-TU-XL,19.0
1334,J0334-TP-M,19.0
1333,J0334-TP-L,19.0
2251,JNE3570-KR-M,18.670000000000016
2255,JNE3570-KR-XXL,18.670000000000016
2808,JNE3717-KR-XXXL,18.61999999999989
2804,JNE3717-KR-M,18.61999999999989
2806,JNE3717-KR-XL,18.61999999999989
2807,JNE3717-KR-XXL,18.61999999999989
2250,JNE3570-KR-L,18.170000000000073
2803,JNE3717-KR-L,18.11999999999989
3100,JNE3805-KR-XL,18.0
4101,SET267-KR-NP-XXL,18.0
3099,JNE3805-KR-L,18.0
1371,J0344-TP-XL,18.0
1372,J0344-TP-XXL,18.0
2385,JNE3618-KR-L,18.0
3508,PJNE3440-KR-4XL,18.0
3101,JNE3805-KR-XXL,18.0
2476,JNE3639-TP-XL,18.0
2473,JNE3639-TP-L,18.0
4481,SET372-KR-PP-XL,17.0
3510,PJNE3440-KR-6XL,17.0
4082,SET264-KR-NP-XL,16.75
1996,JNE3472-KR-XXXL,16.0
3509,PJNE3440-KR-5XL,15.5
2694,JNE3687-TU-S,15.5
2024,JNE3497-KR-L,15.350000000000023
3980,SET242-KR-PP-S,15.330000000000041
3978,SET242-KR-PP-L,15.330000000000041
3979,SET242-KR-PP-M,15.330000000000041
3983,SET242-KR-PP-XXXL,15.330000000000041
3981,SET242-KR-PP-XL,15.330000000000041
3982,SET242-KR-PP-XXL,15.329999999999927
3187,JNE3860-DR-L,15.0
2029,JNE3497-KR-XXXL,15.0
2027,JNE3497-KR-XL,15.0
1428,J0374-KR-L,15.0
2093,JNE3524-KR-XL,15.0
2095,JNE3524-KR-XXL,15.0
1980,JNE3463-KR-S,14.0
1979,JNE3463-KR-M,14.0
1981,JNE3463-KR-XS,14.0
2432,JNE3629-KR-L,13.5
4193,SET287-KR-NP-XS,13.25
4365,SET331-KR-NP-XL,13.0
3116,JNE3813-KR-L,13.0
756,J0144-SET-M,13.0
755,J0144-SET-L,13.0
760,J0144-SET-XXL,13.0
2760,JNE3708-TU-XL,13.0
759,J0144-SET-XS,13.0
758,J0144-SET-XL,13.0
757,J0144-SET-S,13.0
3342,MEN5023-KR-L,12.75
3345,MEN5023-KR-XL,12.75
2774,JNE3710-DR-XS,12.75
3343,MEN5023-KR-M,12.75
991,J0199-SET-XS,12.0
1308,J0307-TP-S,12.0
990,J0199-SET-S,12.0
989,J0199-SET-M,12.0
2045,JNE3504-KR-XL,11.75
366,J0021-TP-M,11.220000000000027
1815,JNE3404-KR-XL,11.0
3103,JNE3806-KR-L,11.0
2362,JNE3614-KR-XS,11.0
2360,JNE3614-KR-S,11.0
2358,JNE3614-KR-L,11.0
367,J0021-TP-S,11.0
2892,JNE3739-KR-XS,10.5
2359,JNE3614-KR-M,10.5
2890,JNE3739-KR-S,10.5
3828,SET203-KR-DPT-XS,10.5
2894,JNE3739-KR-XXXL,10.5
2893,JNE3739-KR-XXL,10.5
2889,JNE3739-KR-M,10.5
1814,JNE3404-KR-M,10.0
1747,JNE3373-KR-XS,10.0
2120,JNE3537-KR-XXL,10.0
2117,JNE3537-KR-L,10.0
2118,JNE3537-KR-M,10.0
2119,JNE3537-KR-XL,10.0
1562,JNE2199-KR-411-L,9.5
1564,JNE2199-KR-411-S,9.0
1472,JNE1525-KR-UDF19BLACK-XS,9.0
1817,JNE3404-KR-XXL,9.0
1614,JNE3042-KR-M,9.0
1563,JNE2199-KR-411-M,9.0
2021,JNE3489-KR-XS,9.0
1818,JNE3404-KR-XXXL,9.0
1566,JNE2199-KR-411-XS,9.0
1470,JNE1408-GREY-KR-UDF19-XS,9.0
1813,JNE3404-KR-L,9.0
1565,JNE2199-KR-411-XL,9.0
54,BL099-XL,8.849999999999909
2410,JNE3623-KR-XXXL,8.75
55,BL099-XXL,8.5
1469,JNE1234-MULTI-KR-032-XS,8.0
1494,JNE1998-KR-311-XS,8.0
2535,JNE3654-TP-XL,7.75
2057,JNE3507-KR-S,6.5
2056,JNE3507-KR-M,6.0
2059,JNE3507-KR-XS,6.0
2058,JNE3507-KR-XL,6.0
2055,JNE3507-KR-L,6.0
1149,J0242-SKD-XXL,4.0
1355,J0338-DR-XXL,4.0
4235,SET300-KR-NP-M,3.5
4295,SET316-KR-DPT-S,3.1599999999998545
2693,JNE3687-TU-M,3.0
4294,SET316-KR-DPT-M,3.0
4297,SET316-KR-DPT-XS,3.0
3515,PJNE3568-KR-5XL,2.5
4241,SET301-KR-PP-M,2.5
4326,SET323-KR-NP-XXL,2.5
1090,J0226-SKD-XXL,2.5
4298,SET316-KR-DPT-XXL,2.5
4321,SET323-KR-NP-L,2.0
2436,JNE3630-KR-M,2.0
4299,SET316-KR-DPT-XXXL,2.0
4322,SET323-KR-NP-M,2.0
3514,PJNE3568-KR-4XL,2.0
4323,SET323-KR-NP-S,2.0
2414,JNE3624-KR-XL,1.5
831,J0162-SKD-M,1.5
4233,SET297-KR-NP-XXXL,1.5
4237,SET300-KR-NP-XL,1.5
4416,SET344-KR-NP-XXL,1.5
3732,SET182-KR-DH-XXL,1.349999999999909
2591,JNE3667-TP-M.,1.25
1649,JNE3255-KR-S,1.0
911,J0183-TP-M,1.0
1143,J0241-SKD-XXL,1.0
3533,SAR050,1.0
1140,J0241-SKD-S,1.0
2435,JNE3630-KR-L,1.0
4325,SET323-KR-NP-XS,1.0
3516,PJNE3568-KR-6XL,1.0
2710,JNE3691-TU-S,1.0
4324,SET323-KR-NP-XL,1.0
4327,SET323-KR-NP-XXXL,1.0
2887,JNE3738-KR-XXL,1.0
3112,JNE3811-KR-L,1.0
3532,SAR049,1.0
910,J0183-TP-L,1.0
1816,JNE3404-KR-XS,1.0
4239,SET300-KR-NP-XXL,1.0
4182,SET285-KR-SHA-XXL,1.0
1085,J0226-SKD-L,1.0
3723,SET172-KR-PP-S,1.0
1091,J0226-SKD-XXXL,1.0
913,J0183-TP-XL,1.0
1086,J0226-SKD-M,1.0
4181,SET285-KR-SHA-XS,1.0
915,J0183-TP-XXL,1.0
3041,JNE3783-KR-XXL,1.0
916,J0183-TP-XXXL,1.0
1070,J0217-BL-XXL,1.0
918,J0184-KR-XL,1.0
2998,JNE3768-KR-XXL,1.0
4236,SET300-KR-NP-S,1.0
1088,J0226-SKD-XL,1.0
3032,JNE3778-KR-S,1.0
2412,JNE3624-KR-M,1.0
4234,SET300-KR-NP-L,1.0
4230,SET297-KR-NP-S,1.0
1477,JNE1977-KR-237-M,1.0
1087,J0226-SKD-S,1.0
1089,J0226-SKD-XS,1.0
912,J0183-TP-S,1.0
4400,SET341-KR-NP-M,1.0
2344,JNE3611-KR-XXXL,1.0
4401,SET341-KR-NP-XXL,1.0
4240,SET301-KR-PP-L,1.0
2996,JNE3767-KR-XS,1.0
2609,JNE3670-TU-L,0.8500000000003638
581,J0109-SKD-M,0.849999999999909
2370,JNE3615-KR-XXL,0.849999999999909
2454,JNE3635-KR-XXXL,0.849999999999909
2365,JNE3615-KR-L,0.849999999999909
1531,JNE2101-KR-210-XXL,0.75
2130,JNE3545-KR-XL,0.75
555,J0101-DR-XXL,0.75
506,J0091-TP-XXL,0.75
1111,J0236-SKD-M,0.75
1532,JNE2101-KR-210-XXXL,0.75
1147,J0242-SKD-XL,0.6000000000003638
589,J0110-SKD-S,0.599999999999909
3719,SET171-KR-NP-XXL,0.599999999999909
3720,SET171-KR-NP-XXXL,0.599999999999909
2450,JNE3635-KR-S,0.5500000000001819
2448,JNE3635-KR-L,0.5500000000001819
2449,JNE3635-KR-M,0.5500000000001819
4383,SET336-KR-NP-S,0.5
2411,JNE3624-KR-L,0.5
1797,JNE3398-KR-L,0.5
2064,JNE3515-KR-M,0.5
2280,JNE3575-KR-XS,0.5
554,J0101-DR-XL,0.5
1050,J0211-DR-XXXL,0.5
1381,J0347-SET-M,0.5
2413,JNE3624-KR-S,0.5
2300,JNE3578-KR-XXXL,0.5
1798,JNE3398-KR-M,0.5
1799,JNE3398-KR-S,0.5
2101,JNE3528-KR-XL,0.5
3444,NW029-ST-SR-S,0.5
2099,JNE3528-KR-M,0.5
2098,JNE3528-KR-L,0.5
3387,MEN5031-KR-L,0.5
1380,J0347-SET-L,0.5
2851,JNE3726-KR-XXXL,0.5
1384,J0347-SET-XXL,0.5
872,J0174-TP-L,0.5
873,J0174-TP-M,0.5
2747,JNE3704-KR-S,0.5
2103,JNE3528-KR-XXXL,0.5
874,J0174-TP-XL,0.5
875,J0174-TP-XXXL,0.5
1800,JNE3398-KR-XL,0.5
2941,JNE3752-KR-M,0.5
3088,JNE3796-KR-XS,0.5
3523,SAR027,0.5
1383,J0347-SET-XL,0.5
3527,SAR038,0.5
876,J0175-KR-M,0.5
3114,JNE3811-KR-XL,0.5
3113,JNE3811-KR-S,0.5
3880,SET221-KR-NP-XXL,0.5
1622,JNE3065-KR-S,0.5
3390,MEN5031-KR-XL,0.5
3879,SET221-KR-NP-XL,0.5
3255,MEN5007-KR-XL,0.5
2142,JNE3547-KR-XS,0.5
2352,JNE3613-KR-L,0.5
4381,SET336-KR-NP-L,0.5
3539,SAR102-FREE,0.5
4382,SET336-KR-NP-M,0.5
2190,JNE3558-KR-S,0.5
2189,JNE3558-KR-M,0.5
2995,JNE3767-KR-XL,0.5
2874,JNE3733-KR-L,0.5
2619,JNE3671-TU-XXXL,0.5
2875,JNE3733-KR-M,0.5
2102,JNE3528-KR-XXL,0.5
3540,SAR103-FREE,0.5
2876,JNE3733-KR-S,0.5
2877,JNE3733-KR-XL,0.5
2878,JNE3733-KR-XXL,0.5
2879,JNE3733-KR-XXXL,0.5
1382,J0347-SET-S,0.5
1211,J0278-SET-XXL,0.44000000000005457
1212,J0278-SET-XXXL,0.44000000000005457
1247,J0285-SKD-S,0.4000000000014552
672,J0127-SKD-XXL,0.3500000000003638
1222,J0281-SKD-M,0.3500000000003638
1249,J0285-SKD-XS,0.3500000000003638
1150,J0242-SKD-XXXL,0.3500000000003638
2766,JNE3709-DR-XL,0.3500000000003638
1155,J0243-DR-XS,0.3500000000003638
3970,SET240-KR-PP-L,0.35000000000002274
2531,JNE3653-TP-L,0.35000000000002274
2434,JNE3629-KR-S,0.35000000000002274
2349,JNE3612-KR-XS,0.35000000000002274
63,BL103-S,0.35000000000002274
53,BL099-M,0.35000000000002274
48,BL097-M,0.35000000000002274
1987,JNE3467-KR-XL,0.35000000000002274
902,J0180-DR-L,0.35000000000002274
3451,NW031-TP-PJ-XL,0.35000000000002274
2369,JNE3615-KR-XS,0.35000000000002274
2366,JNE3615-KR-M,0.35000000000002274
570,J0104-KR-XL,0.35000000000002274
1060,J0213-TP-S,0.35000000000002274
2367,JNE3615-KR-S,0.35000000000002274
571,J0104-KR-XXL,0.35000000000002274
3453,NW032-ST-CP-L,0.35000000000002274
572,J0104-KR-XXXL,0.35000000000002274
828,J0161-DR-XS.,0.35000000000002274
2368,JNE3615-KR-XL,0.35000000000002274
3424,NW013-ST-SR-L,0.35000000000002274
1251,J0285-SKD-XXXL,0.34999999999990905
750,J0143-SET-L,0.34999999999990905
1221,J0281-SKD-L,0.34999999999990905
1226,J0281-SKD-XXL,0.34999999999990905
334,J0011-LCD-L,0.34999999999990905
337,J0011-LCD-XL,0.34999999999990905
338,J0011-LCD-XXL,0.34999999999990905
1101,J0233-SKD-L,0.34999999999990905
671,J0127-SKD-XS,0.34999999999990905
612,J0115-TP-XXL,0.34999999999990905
3785,SET194-KR-NP-XXXL,0.34999999999990905
1223,J0281-SKD-S,0.34999999999990905
1224,J0281-SKD-XL,0.34999999999990905
1225,J0281-SKD-XS,0.34999999999990905
2768,JNE3709-DR-XXL,0.34999999999990905
1129,J0239-SKD-XS,0.34999999999990905
1227,J0281-SKD-XXXL,0.34999999999990905
1985,JNE3464-KR-XXXL,0.34999999999990905
906,J0180-DR-XXL,0.34999999999990905
1984,JNE3464-KR-XXL,0.34999999999990905
591,J0110-SKD-XS,0.34999999999990905
1096,J0230-SKD-XL,0.34999999999990905
1093,J0230-SKD-L,0.3499999999985448
3716,SET171-KR-NP-S,0.2999999999992724
3392,MEN5031-KR-XXXL,0.25
896,J0179-KR-L,0.25
3328,MEN5020-KR-XXL,0.25
3388,MEN5031-KR-M,0.25
3391,MEN5031-KR-XXL,0.25
4386,SET337-KR-NP-S,0.25
3375,MEN5029-KR-L,0.25
3377,MEN5029-KR-S,0.25
3379,MEN5029-KR-XXL,0.25
3389,MEN5031-KR-S,0.25
3380,MEN5029-KR-XXXL,0.25
4384,SET337-KR-NP-L,0.25
4385,SET337-KR-NP-M,0.25
2950,JNE3757-KR-L,0.25
492,J0087-TP-XXL,0.25
1257,J0292-TP-XS,0.25
3538,SAR101-FREE,0.25
3542,SAR108-FREE,0.25
3543,SAR110-FREE,0.25
3544,SAREE,0.25
2505,JNE3645-TP-S,0.25
2046,JNE3504-KR-XXL,0.25
2044,JNE3504-KR-S,0.25
2043,JNE3504-KR-M,0.25
503,J0091-TP-M,0.25
504,J0091-TP-S,0.25
2042,JNE3504-KR-L,0.25
668,J0126-SKD-XXXL,0.25
507,J0091-TP-XXXL,0.25
667,J0126-SKD-XXL,0.25
2507,JNE3645-TP-XS,0.25
3626,SET087-KR-PP-L,0.25
2549,JNE3658-TP-S,0.25
2550,JNE3658-TP-XL,0.25
33,BL087-L,0.25
2570,JNE3663-TP-S,0.25
552,J0101-DR-M,0.25
553,J0101-DR-S,0.25
556,J0101-DR-XXXL,0.25
3685,SET145-KR-NP-M,0.25
3689,SET145-KR-NP-XXXL,0.25
3704,SET156-KR-NP-XXXL,0.25
3541,SAR105-FREE,0.25
1883,JNE3434-KR-XXXL,0.25
897,J0179-KR-M,0.25
2496,JNE3643-TP-S,0.25
4164,SET280-KR-PP-L,0.25
1858,JNE3425-KR-XXL,0.25
1859,JNE3425-KR-XXXL,0.25
3443,NW029-ST-SR-L,0.25
1550,JNE2170-KR-436-S,0.25
9,AN209-BIEGE-XXL,0.25
2750,JNE3704-KR-XXXL,0.25
2749,JNE3704-KR-XXL,0.25
2748,JNE3704-KR-XL,0.25
2746,JNE3704-KR-M,0.25
2745,JNE3704-KR-L,0.25
898,J0179-KR-S,0.25
899,J0179-KR-XL,0.25
900,J0179-KR-XXL,0.25
901,J0179-KR-XXXL,0.25
2718,JNE3693-KR-XXL,0.25
2717,JNE3693-KR-XL,0.25
2716,JNE3693-KR-S,0.25
2715,JNE3693-KR-M,0.25
2714,JNE3693-KR-L,0.25
488,J0087-TP-L,0.25
490,J0087-TP-S,0.25
4156,SET278-KR-NP-M,0.25
3524,SAR029,0.25
493,J0087-TP-XXXL,0.25
2951,JNE3757-KR-M,0.25
3326,MEN5020-KR-S,0.25
3257,MEN5007-KR-XXXL,0.25
3256,MEN5007-KR-XXL,0.25
3253,MEN5007-KR-M,0.25
3252,MEN5007-KR-L,0.25
1379,J0346-SET-XL,0.25
2302,JNE3579-KR-M,0.25
1369,J0343-DR-M,0.25
1368,J0343-DR-L,0.25
1651,JNE3255-KR-XXXL,0.25
37,BL091-XL,0.25
34,BL087-M,0.25
2947,JNE3756-KR-XL,0.25
2815,JNE3719-KR-L,0.25
1650,JNE3255-KR-XXL,0.25
2816,JNE3719-KR-M,0.25
4055,SET254-KR-NP-S,0.25
2817,JNE3719-KR-S,0.25
2818,JNE3719-KR-XL,0.25
2819,JNE3719-KR-XXL,0.25
2820,JNE3719-KR-XXXL,0.25
2945,JNE3756-KR-M,0.25
24,BL085-L,0.25
3964,SET239-KR-NP-L,0.25
2953,JNE3757-KR-XL,0.25
3969,SET239-KR-NP-XXXL,0.25
2949,JNE3756-KR-XXXL,0.25
408,J0036-TP-XL,0.25
2952,JNE3757-KR-S,0.25
4155,SET278-KR-NP-L,0.25
3968,SET239-KR-NP-XXL,0.25
2955,JNE3757-KR-XXXL,0.25
3967,SET239-KR-NP-XL,0.25
3966,SET239-KR-NP-S,0.25
2954,JNE3757-KR-XXL,0.25
3254,MEN5007-KR-S,0.25
4053,SET254-KR-NP-L,0.25
1210,J0278-SET-XL,0.21999999999934516
2453,JNE3635-KR-XXL,0.20000000000004547
2451,JNE3635-KR-XL,0.1999999999998181
3579,SET048-KR-NP-XXL,0.09999999999990905
1518,JNE2049-KR-351-XXL,0.09999999999990905
3683,SET144-KR-NP-XXXL,0.09999999999990905
1517,JNE2049-KR-351-XL,0.09999999999990905
3376,MEN5029-KR-M,0.05999999999994543
2452,JNE3635-KR-XS,0.0500000000001819
1250,J0285-SKD-XXL,0.049999999999272404
3373,MEN5028-KR-XXL,0.029999999999972715
3247,MEN5006-KR-L,0.029999999999972715
3250,MEN5006-KR-XL,0.029999999999972715
3353,MEN5025-KR-L,0.02999999999974534
3371,MEN5028-KR-L,0.02999999999974534
511,J0092-SET-XL,0.0
327,J0009-SKD-M,0.0
4315,SET320-KR-NP-L,0.0
510,J0092-SET-S,0.0
3,AN202-ORANGE-XL,0.0
325,J0008-SKD-XS,0.0
4314,SET319-KR-NP-XXXL,0.0
4009,SET247-KR-SHA-L,0.0
4312,SET319-KR-NP-XS,0.0
333,J0010-LCD-L,0.0
4157,SET278-KR-NP-XL,0.0
512,J0092-SET-XXL,0.0
513,J0092-SET-XXXL,0.0
4013,SET247-KR-SHA-XXXL,0.0
168,BTM036-PP-L,0.0
35,BL087-XL,0.0
4012,SET247-KR-SHA-XXL,0.0
4011,SET247-KR-SHA-XL,0.0
288,J0002-SKD-XXXL,0.0
4010,SET247-KR-SHA-M,0.0
4307,SET318-KR-SHA-S,0.0
4310,SET319-KR-NP-S,0.0
224,BTM046-PP-S,0.0
287,J0002-SKD-XXL,0.0
3757,SET187-KR-DH-S,0.0
4083,SET264-KR-NP-XS,0.0
3759,SET187-KR-DH-XS,0.0
3761,SET187-KR-DH-XXXL,0.0
4086,SET265-KR-NP-L,0.0
2,AN202-ORANGE-S,0.0
286,J0002-SKD-XS,0.0
3977,SET241-KR-PP-XL,0.0
4316,SET320-KR-NP-M,0.0
4317,SET321-KR-DPT-L,0.0
285,J0002-SKD-XL,0.0
5,AN204-PURPLE-M,0.0
3975,SET241-KR-PP-L,0.0
3786,SET195-KR-NP-L,0.0
4328,SET324-KR-NP-XXL,0.0
284,J0002-SKD-S,0.0
283,J0002-SKD-M,0.0
3973,SET240-KR-PP-XS,0.0
3972,SET240-KR-PP-S,0.0
282,J0002-SKD-L,0.0
3971,SET240-KR-PP-M,0.0
184,BTM039-PP-XS,0.0
281,J0001-DR-XXL,0.0
3787,SET195-KR-NP-XL,0.0
3788,SET195-KR-NP-XXXL,0.0
279,J0001-DR-XL,0.0
275,CMB5-JNE3858,0.0
3784,SET194-KR-NP-XXL,0.0
496,J0090-TP-L,0.0
498,J0090-TP-S,0.0
3986,SET243-KR-PP-S,0.0
4319,SET321-KR-DPT-XL,0.0
335,J0011-LCD-M,0.0
336,J0011-LCD-S,0.0
4087,SET265-KR-NP-M,0.0
3989,SET243-KR-PP-XXL,0.0
3988,SET243-KR-PP-XS,0.0
3987,SET243-KR-PP-XL,0.0
3985,SET243-KR-PP-M,0.0
500,J0090-TP-XXL,0.0
36,BL087-XXL,0.0
4089,SET265-KR-NP-XL,0.0
4090,SET265-KR-NP-XXXL,0.0
4,AN202-ORANGE-XXL,0.0
47,BL097-L,0.0
324,J0008-SKD-XL,0.0
3976,SET241-KR-PP-S,0.0
3755,SET187-KR-DH-L,0.0
4461,SET353-KR-NP-L,0.0
73,BL107-XXL,0.0
302,J0005-DR-L,0.0
4516,SET383-KR-NP-L,0.0
4479,SET363-KR-NP-S,0.0
22,BL078-87BLACK,0.0
4556,SET395-KR-NP-M,0.0
303,J0005-DR-M,0.0
304,J0005-DR-S,0.0
3731,SET182-KR-DH-XS,0.0
305,J0005-DR-XL,0.0
3733,SET182-KR-DH-XXXL,0.0
4056,SET254-KR-NP-XL,0.0
306,J0005-DR-XXL,0.0
4521,SET383-KR-NP-XXXL,0.0
25,BL085-M,0.0
307,J0005-DR-XXXL,0.0
4057,SET254-KR-NP-XXXL,0.0
309,J0006-SET-M,0.0
26,BL085-XL,0.0
4480,SET366-KR-NP-M,0.0
301,J0004-SKD-XXL,0.0
314,J0006-SET-XXXL,0.0
4482,SET372-KR-PP-XXL,0.0
4517,SET383-KR-NP-M,0.0
3705,SET158-KR-PP-L,0.0
567,J0103-SKD-XL,0.0
566,J0103-SKD-S,0.0
565,J0103-SKD-M,0.0
4519,SET383-KR-NP-XL,0.0
4520,SET383-KR-NP-XXL,0.0
4205,SET290-KR-DPT-S,0.0
50,BL097-XXL,0.0
564,J0103-SKD-L,0.0
4054,SET254-KR-NP-M,0.0
298,J0004-SKD-S,0.0
299,J0004-SKD-XL,0.0
300,J0004-SKD-XS,0.0
51,BL098-M,0.0
52,BL099-L,0.0
23,BL084-187GOLD,0.0
4557,SET395-KR-NP-XXL,0.0
4208,SET290-KR-DPT-XXXL,0.0
72,BL107-XL,0.0
320,J0007-SKD-XXXL,0.0
274,CMB5-JNE3857,0.0
3745,SET184-KR-PP-XS,0.0
540,J0097-KR-XS,0.0
4220,SET293-KR-NP-XXL,0.0
4221,SET293-KR-NP-XXXL,0.0
4224,SET295-KR-NP-S,0.0
4227,SET295-KR-NP-XXXL,0.0
4067,SET261-KR-PP-M,0.0
4068,SET261-KR-PP-S,0.0
4548,SET393-KR-NP-XXL,0.0
321,J0008-SKD-L,0.0
322,J0008-SKD-M,0.0
528,J0095-SET-XXL,0.0
323,J0008-SKD-S,0.0
69,BL104-XXL,0.0
70,BL107-L,0.0
71,BL107-M,0.0
4020,SET248-KR-NP-XXXL,0.0
318,J0007-SKD-XL,0.0
315,J0007-SKD-L,0.0
317,J0007-SKD-S,0.0
4031,SET250-KR-SHA-XXXL,0.0
4523,SET384-KR-NP-XXL,0.0
4215,SET293-KR-NP-L,0.0
550,J0100-DR-L,0.0
27,BL085-XXL,0.0
4216,SET293-KR-NP-M,0.0
4218,SET293-KR-NP-XL,0.0
4219,SET293-KR-NP-XS,0.0
4029,SET250-KR-SHA-XS,0.0
4471,SET356-KR-NP-M,0.0
20,BL050-83RED,0.0
61,BL102-M,0.0
297,J0004-SKD-M,0.0
4066,SET260-KR-PP-XXL,0.0
316,J0007-SKD-M,0.0
64,BL103-XXL,0.0
4462,SET353-KR-NP-S,0.0
6,AN205-YELLOW-L,0.0
157,BTM032-NP-XL,0.0
182,BTM039-PP-S,0.0
138,BTM029-NP-M,0.0
4366,SET331-KR-NP-XXL,0.0
3924,SET230-KR-PP-XXL,0.0
3923,SET230-KR-PP-XL,0.0
3922,SET230-KR-PP-S,0.0
4367,SET331-KR-NP-XXXL,0.0
4390,SET338-KR-NP-M,0.0
4389,SET337-KR-NP-XXL,0.0
4529,SET386-KR-NP-XXL,0.0
4388,SET337-KR-NP-XS,0.0
4371,SET333-KR-DPT-XL,0.0
4369,SET333-KR-DPT-L,0.0
4370,SET333-KR-DPT-M,0.0
4137,SET274-KR-PP-M,0.0
4542,SET389-KR-NP-XXL,0.0
4138,SET274-KR-PP-XL,0.0
4387,SET337-KR-NP-XL,0.0
427,J0043-SET-XL,0.0
3920,SET230-KR-PP-L,0.0
436,J0077-SKD-L,0.0
4398,SET340-KR-NP-XL,0.0
437,J0077-SKD-M,0.0
438,J0077-SKD-S,0.0
15,BL023-74PINK,0.0
14,BL020-71RED,0.0
13,BL014,0.0
126,BTM026-NP-L,0.0
127,BTM026-NP-M,0.0
128,BTM026-NP-S,0.0
12,BL013-62BLACK,0.0
246,CH208-MUSTARD-M,0.0
4528,SET386-KR-NP-M,0.0
3831,SET204-KR-DPT-M,0.0
4364,SET331-KR-NP-S,0.0
4494,SET374-KR-NP-XXXL,0.0
440,J0077-SKD-XXXL,0.0
439,J0077-SKD-XXL,0.0
4492,SET374-KR-NP-XL,0.0
4493,SET374-KR-NP-XXL,0.0
4163,SET279-LC-XXXL,0.0
426,J0042-DR-XXXL,0.0
3918,SET229-KR-PP-XXL,0.0
4278,SET307-KR-DPT-XL,0.0
4151,SET277-KR-NP-L,0.0
3905,SET227-KR-PP-XS,0.0
3882,SET223-KR-NP-M,0.0
4158,SET278-KR-NP-XXL,0.0
3900,SET226-KR-PP-XXXL,0.0
4534,SET388-KR-NP-XS,0.0
4535,SET388-KR-NP-XXL,0.0
4538,SET389-KR-NP-M,0.0
4275,SET307-KR-DPT-L,0.0
4536,SET388-KR-NP-XXXL,0.0
3917,SET229-KR-PP-XL,0.0
4276,SET307-KR-DPT-M,0.0
4152,SET277-KR-NP-M,0.0
4153,SET277-KR-NP-XXL,0.0
4537,SET389-KR-NP-L,0.0
4154,SET277-KR-NP-XXXL,0.0
11,BL011-62PINK,0.0
3884,SET223-KR-NP-XL,0.0
3885,SET223-KR-NP-XS,0.0
4378,SET334-KR-NP-XS,0.0
3878,SET221-KR-NP-S,0.0
3877,SET221-KR-NP-M,0.0
3876,SET221-KR-NP-L,0.0
3913,SET228-KR-PP-XXXL,0.0
4372,SET333-KR-DPT-XS,0.0
4161,SET279-LC-M,0.0
4160,SET279-LC-L,0.0
242,CH202-ORANGE-XL,0.0
4159,SET278-KR-NP-XXXL,0.0
241,CH202-ORANGE-S,0.0
4530,SET388-KR-NP-L,0.0
4531,SET388-KR-NP-M,0.0
4532,SET388-KR-NP-S,0.0
240,CH202-ORANGE-M,0.0
4148,SET276-KR-PP-XL,0.0
4541,SET389-KR-NP-XS,0.0
4149,SET276-KR-PP-XXL,0.0
4540,SET389-KR-NP-XL,0.0
4150,SET276-KR-PP-XXXL,0.0
4539,SET389-KR-NP-S,0.0
